Timeframe,Strategy,Params,Exit,Contracts,ATR_Period,Trades,Wins,Losses,Win_Rate,PnL,Profit_Factor,Avg_Win,Avg_Loss,Max_DD,Max_Daily_DD,Costs,Final_Equity
1min,RSI_Reversion,rsi_period=9|rsi_buy=30|rsi_sell=70,SL75_TP200_Tr1.5,3,5,866,266,600,30.72,-31693.35,0.51,124.75,108.13,34662.6,2168.3,8417.52,118306.65
1min,Momentum,lookback=5|atr_mult=1.5,SL50_TP100,5,10,962,289,673,30.04,-31699.2,0.79,419.09,227.07,32402.4,2262.44,15584.4,118300.8
3min,Momentum,lookback=13|atr_mult=1.0,SL40_TP80,5,10,777,233,544,29.99,-31702.4,0.73,374.25,218.57,32631.39,2214.8,12587.4,118297.6
2min,Momentum,lookback=8|atr_mult=1.0,SL30_TP60,3,5,1520,458,1062,30.13,-31703.39,0.71,166.99,101.87,32444.39,2094.96,14774.4,118296.61
2min,Stochastic,k_per=5|d_per=5|ob=75|os_level=25,SL50_TP150_Tr1x,5,14,400,101,299,25.25,-31704.02,0.33,152.01,157.38,31782.01,2221.45,6480.0,118295.98
2min,RSI_Reversion,rsi_period=9|rsi_buy=30|rsi_sell=70,SL50_Trail1x,3,5,668,156,512,23.35,-31704.86,0.37,121.71,99.01,31704.86,2082.76,6492.96,118295.14
5min,Momentum,lookback=13|atr_mult=2.0,SL50_TP150_Tr1x,5,14,394,99,295,25.13,-31705.8,0.52,345.17,223.31,31858.75,2239.94,6382.8,118294.2
2min,Stochastic,k_per=5|d_per=5|ob=75|os_level=25,SL50_TP150_Tr1x,5,10,389,97,292,24.94,-31712.23,0.31,149.64,158.31,31786.62,2199.95,6301.8,118287.77
2min,Stochastic,k_per=14|d_per=5|ob=70|os_level=30,SL75_TP200_Tr1.5,3,10,694,199,495,28.67,-31716.74,0.57,211.36,149.04,34168.47,2213.26,6745.68,118283.26
5min,Stochastic,k_per=9|d_per=3|ob=75|os_level=25,SL50_TP150_Tr1x,3,14,392,72,320,18.37,-31718.38,0.23,131.97,128.81,31765.63,2144.48,3810.24,118281.62
2min,Stochastic,k_per=5|d_per=3|ob=80|os_level=20,SL50_TP150_Tr1x,3,5,546,123,423,22.53,-31720.55,0.26,90.83,101.4,31752.02,2131.09,5307.12,118279.45
1min,Momentum,lookback=8|atr_mult=2.0,SL50_Trail1x,1,5,2080,453,1627,21.78,-31723.8,0.22,20.15,25.11,31723.8,2012.42,6739.2,118276.2
1min,Momentum,lookback=8|atr_mult=2.0,SL50_TP150_Tr1x,1,5,2080,453,1627,21.78,-31723.8,0.22,20.15,25.11,31723.8,2012.42,6739.2,118276.2
3min,EMA_Pullback,fast_ema=5|slow_ema=13,SL30_TP60,3,5,1594,486,1108,30.49,-31726.7,0.72,167.28,102.01,32110.1,2098.56,15493.68,118273.3
3min,EMA_Pullback,fast_ema=5|slow_ema=13,SL30_TP60,3,10,1594,486,1108,30.49,-31726.7,0.72,167.28,102.01,32110.1,2098.56,15493.68,118273.3
3min,EMA_Pullback,fast_ema=5|slow_ema=13,SL30_TP60,3,14,1594,486,1108,30.49,-31726.7,0.72,167.28,102.01,32110.1,2098.56,15493.68,118273.3
3min,Momentum,lookback=13|atr_mult=2.5,SL75_Trail1.5x,3,5,380,98,282,25.79,-31732.49,0.29,131.77,158.32,31772.98,2171.67,3693.6,118267.51
2min,Confluence,rsi_period=14|bb_period=15|fast_ema=8|slow_ema=34,SL100_Trail2x,3,5,777,256,521,32.95,-31733.13,0.62,202.81,160.56,32573.19,2306.81,7552.44,118266.87
1min,Momentum,lookback=13|atr_mult=2.0,SL50_Trail1x,1,14,2367,568,1799,24.0,-31738.43,0.32,26.44,25.99,31761.8,2038.53,7669.08,118261.57
5min,Momentum,lookback=5|atr_mult=2.0,SL75_Trail1.5x,5,5,203,46,157,22.66,-31739.42,0.34,357.28,306.84,31840.43,2377.2,3288.6,118260.58
3min,Stochastic,k_per=5|d_per=3|ob=75|os_level=25,SL75_TP200_Tr1.5,5,5,380,110,270,28.95,-31739.59,0.57,379.67,272.23,31800.72,2383.93,6156.0,118260.41
1min,Momentum,lookback=5|atr_mult=1.5,SL40_TP80,3,5,1404,414,990,29.49,-31739.87,0.74,214.68,121.84,32090.63,2125.2,13646.88,118260.13
1min,Momentum,lookback=3|atr_mult=1.5,SL40_TP80,3,5,1381,405,976,29.33,-31744.42,0.73,209.61,119.51,32395.29,2114.18,13423.32,118255.58
1min,Momentum,lookback=13|atr_mult=1.0,SL100_Trail2x,1,14,1903,542,1361,28.48,-31745.35,0.47,51.8,43.95,31800.63,2092.22,6165.72,118254.65
2min,RSI_Reversion,rsi_period=5|rsi_buy=20|rsi_sell=80,SL50_TP150_Tr1x,3,14,663,161,502,24.28,-31745.79,0.34,100.66,95.52,31745.79,2153.35,6444.36,118254.21
5min,VWAP_Reversion,vwap_dist=1.0,SL75_Trail1.5x,3,14,491,151,340,30.75,-31747.34,0.51,223.14,192.48,32041.74,2214.94,4772.52,118252.66
2min,Stochastic,k_per=9|d_per=5|ob=70|os_level=30,SL100_Trail2x,3,14,643,190,453,29.55,-31750.12,0.63,283.26,188.9,32094.11,2309.04,6249.96,118249.88
3min,Stochastic,k_per=5|d_per=5|ob=70|os_level=30,SL100_Trail2x,5,14,248,68,180,27.42,-31752.52,0.52,509.43,368.85,32371.5,2465.88,4017.6,118247.48
3min,Stochastic,k_per=5|d_per=3|ob=70|os_level=30,SL75_Trail1.5x,5,5,405,109,296,26.91,-31762.1,0.58,404.5,256.26,31762.1,2377.2,6561.0,118237.9
5min,EMA_Pullback,fast_ema=8|slow_ema=34,SL50_TP100,5,5,626,184,442,29.39,-31771.2,0.73,478.8,271.2,33576.0,2263.2,10141.2,118228.8
5min,EMA_Pullback,fast_ema=8|slow_ema=34,SL50_TP100,5,10,626,184,442,29.39,-31771.2,0.73,478.8,271.2,33576.0,2263.2,10141.2,118228.8
5min,EMA_Pullback,fast_ema=8|slow_ema=34,SL50_TP100,5,14,626,184,442,29.39,-31771.2,0.73,478.8,271.2,33576.0,2263.2,10141.2,118228.8
2min,Bollinger,bb_period=20|bb_std=2.5,SL75_Trail1.5x,5,14,367,103,264,28.07,-31773.29,0.5,303.14,238.62,32862.82,2377.2,5945.4,118226.71
1min,Stochastic,k_per=5|d_per=5|ob=80|os_level=20,SL75_TP200_Tr1.5,5,5,412,117,295,28.4,-31774.35,0.37,160.43,171.34,31774.35,2230.45,6674.4,118225.65
2min,RSI_Reversion,rsi_period=5|rsi_buy=15|rsi_sell=85,SL50_TP150_Tr1x,5,5,360,85,275,23.61,-31783.1,0.3,162.72,165.87,31783.1,2199.7,5832.0,118216.9
1min,Bollinger,bb_period=20|bb_std=1.5,SL100_TP200,5,5,992,519,473,52.32,-31785.49,0.84,314.9,412.72,39393.78,2454.42,16070.4,118214.51
1min,Bollinger,bb_period=20|bb_std=1.5,SL100_TP200,5,10,992,519,473,52.32,-31785.49,0.84,314.9,412.72,39393.78,2454.42,16070.4,118214.51
1min,Bollinger,bb_period=20|bb_std=1.5,SL100_TP200,5,14,992,519,473,52.32,-31785.49,0.84,314.9,412.72,39393.78,2454.42,16070.4,118214.51
1min,EMA_Pullback,fast_ema=13|slow_ema=34,SL100_Trail2x,1,14,2063,615,1448,29.81,-31786.26,0.5,52.41,44.21,31844.21,2071.8,6684.12,118213.74
5min,Confluence,rsi_period=7|bb_period=15|fast_ema=8|slow_ema=34,SL50_TP150_Tr1x,3,10,463,97,366,20.95,-31787.45,0.27,124.08,119.74,31802.8,2152.26,4500.36,118212.55
2min,Momentum,lookback=13|atr_mult=1.0,SL75_TP200_Tr1.5,1,5,1545,403,1142,26.08,-31798.69,0.43,59.91,48.99,32078.97,2044.02,5005.8,118201.31
1min,VWAP_Reversion,vwap_dist=1.0,SL40_TP80,5,14,1466,492,974,33.56,-31799.14,0.85,373.27,221.2,37392.35,2220.4,23749.2,118200.86
5min,Confluence,rsi_period=7|bb_period=20|fast_ema=5|slow_ema=21,SL50_Trail1x,3,5,437,86,351,19.68,-31803.23,0.22,106.75,116.76,31803.23,2145.13,4247.64,118196.77
5min,Momentum,lookback=13|atr_mult=1.0,SL75_TP200_Tr1.5,3,14,488,121,367,24.8,-31804.72,0.54,307.81,188.15,33270.92,2217.53,4743.36,118195.28
3min,Momentum,lookback=5|atr_mult=2.0,SL100_Trail2x,5,10,254,76,178,29.92,-31804.8,0.48,384.32,342.77,31818.59,2444.98,4114.8,118195.2
3min,Confluence,rsi_period=14|bb_period=20|fast_ema=5|slow_ema=21,SL100_Trail2x,5,5,370,113,257,30.54,-31806.28,0.57,370.58,286.7,32415.07,2494.78,5994.0,118193.72
2min,Confluence,rsi_period=7|bb_period=15|fast_ema=5|slow_ema=21,SL50_Trail1x,1,14,2061,515,1546,24.99,-31808.56,0.29,24.88,28.86,31822.52,2054.22,6677.64,118191.44
2min,RSI_Reversion,rsi_period=9|rsi_buy=25|rsi_sell=75,SL50_TP150_Tr1x,5,10,401,110,291,27.43,-31817.11,0.31,132.21,159.31,32228.71,2228.66,6496.2,118182.89
3min,Stochastic,k_per=5|d_per=3|ob=80|os_level=20,SL75_TP200_Tr1.5,5,10,271,73,198,26.94,-31820.01,0.43,332.58,283.32,31964.46,2394.22,4390.2,118179.99
2min,Stochastic,k_per=9|d_per=3|ob=75|os_level=25,SL30_TP60,5,5,884,268,616,30.32,-31820.86,0.7,274.77,171.2,32937.66,2166.22,14320.8,118179.14
2min,Stochastic,k_per=9|d_per=3|ob=75|os_level=25,SL30_TP60,5,10,884,268,616,30.32,-31820.86,0.7,274.77,171.2,32937.66,2166.22,14320.8,118179.14
2min,Stochastic,k_per=9|d_per=3|ob=75|os_level=25,SL30_TP60,5,14,884,268,616,30.32,-31820.86,0.7,274.77,171.2,32937.66,2166.22,14320.8,118179.14
1min,EMA_Pullback,fast_ema=8|slow_ema=21,SL100_Trail2x,1,10,2226,648,1578,29.11,-31821.36,0.53,55.29,42.87,31957.94,2069.98,7212.24,118178.64
2min,Momentum,lookback=3|atr_mult=1.0,SL100_TP200,5,10,582,187,395,32.13,-31822.82,0.77,579.07,354.71,36780.15,2493.83,9428.4,118177.18
1min,Confluence,rsi_period=7|bb_period=15|fast_ema=8|slow_ema=34,SL100_TP300,3,5,1416,578,838,40.82,-31823.3,0.74,156.66,146.03,32464.23,2280.46,13763.52,118176.7
1min,Confluence,rsi_period=7|bb_period=15|fast_ema=8|slow_ema=34,SL100_TP300,3,10,1416,578,838,40.82,-31823.3,0.74,156.66,146.03,32464.23,2280.46,13763.52,118176.7
1min,Confluence,rsi_period=7|bb_period=15|fast_ema=8|slow_ema=34,SL100_TP300,3,14,1416,578,838,40.82,-31823.3,0.74,156.66,146.03,32464.23,2280.46,13763.52,118176.7
5min,Momentum,lookback=13|atr_mult=1.5,SL75_TP200_Tr1.5,5,5,357,94,263,26.33,-31828.61,0.63,567.6,323.89,34199.19,2352.52,5783.4,118171.39
5min,Momentum,lookback=8|atr_mult=1.0,SL75_TP200_Tr1.5,3,14,505,132,373,26.14,-31835.72,0.55,298.68,191.05,31931.0,2234.72,4908.6,118164.28
5min,Confluence,rsi_period=7|bb_period=15|fast_ema=8|slow_ema=34,SL50_Trail1x,3,10,463,97,366,20.95,-31835.77,0.27,123.59,119.74,31851.12,2152.26,4500.36,118164.23
5min,Confluence,rsi_period=14|bb_period=15|fast_ema=8|slow_ema=34,SL75_Trail1.5x,5,5,237,59,178,24.89,-31838.12,0.39,339.68,291.46,31858.09,2370.43,3839.4,118161.88
1min,Momentum,lookback=8|atr_mult=2.5,SL30_TP60,5,5,759,217,542,28.59,-31845.76,0.66,278.8,170.38,32276.16,2157.2,12295.8,118154.24
3min,Stochastic,k_per=9|d_per=5|ob=75|os_level=25,SL75_TP200_Tr1.5,5,5,289,71,218,24.57,-31846.01,0.48,407.44,278.78,31846.01,2377.2,4681.8,118153.99
1min,VWAP_Reversion,vwap_dist=1.5,SL50_TP150,5,14,809,192,617,23.73,-31850.71,0.81,705.62,271.2,35510.94,2267.6,13105.8,118149.29
1min,Stochastic,k_per=5|d_per=3|ob=70|os_level=30,SL100_TP200,5,5,877,457,420,52.11,-31852.46,0.82,323.44,427.77,38723.05,2405.18,14207.4,118147.54
1min,Stochastic,k_per=5|d_per=3|ob=70|os_level=30,SL100_TP200,5,10,877,457,420,52.11,-31852.46,0.82,323.44,427.77,38723.05,2405.18,14207.4,118147.54
1min,Stochastic,k_per=5|d_per=3|ob=70|os_level=30,SL100_TP200,5,14,877,457,420,52.11,-31852.46,0.82,323.44,427.77,38723.05,2405.18,14207.4,118147.54
5min,Stochastic,k_per=5|d_per=3|ob=80|os_level=20,SL50_Trail1x,5,5,207,35,172,16.91,-31860.2,0.17,185.2,222.92,31860.2,2269.74,3353.4,118139.8
5min,Stochastic,k_per=5|d_per=3|ob=80|os_level=20,SL100_TP200,5,5,151,35,116,23.18,-31861.16,0.47,817.09,521.2,32323.98,2427.2,2446.2,118138.84
5min,Stochastic,k_per=5|d_per=3|ob=80|os_level=20,SL100_TP200,5,10,151,35,116,23.18,-31861.16,0.47,817.09,521.2,32323.98,2427.2,2446.2,118138.84
5min,Stochastic,k_per=5|d_per=3|ob=80|os_level=20,SL100_TP200,5,14,151,35,116,23.18,-31861.16,0.47,817.09,521.2,32323.98,2427.2,2446.2,118138.84
5min,Confluence,rsi_period=7|bb_period=15|fast_ema=8|slow_ema=34,SL75_Trail1.5x,3,5,385,100,285,25.97,-31865.55,0.38,191.73,179.08,32594.5,2226.78,3742.2,118134.45
3min,EMA_Pullback,fast_ema=5|slow_ema=13,SL75_Trail1.5x,1,5,1284,345,939,26.87,-31870.33,0.38,56.85,54.83,32060.32,2061.52,4160.16,118129.67
2min,Momentum,lookback=5|atr_mult=1.0,SL30_TP60,3,10,1528,461,1067,30.17,-31871.18,0.71,166.95,102.0,32315.78,2089.68,14852.16,118128.82
2min,VWAP_Reversion,vwap_dist=1.5,SL100_Trail2x,3,10,708,223,485,31.5,-31874.05,0.64,259.2,184.9,33952.65,2226.05,6881.76,118125.95
3min,RSI_Reversion,rsi_period=9|rsi_buy=30|rsi_sell=70,SL50_Trail1x,5,5,352,82,270,23.3,-31874.24,0.36,214.27,183.13,31963.35,2232.4,5702.4,118125.76
5min,VWAP_Reversion,vwap_dist=2.0,SL50_Trail1x,3,14,488,108,380,22.13,-31880.07,0.35,157.98,128.79,32056.1,2154.12,4743.36,118119.93
5min,Bollinger,bb_period=15|bb_std=2.0,SL50_Trail1x,3,5,503,118,385,23.46,-31885.85,0.36,150.14,128.84,31885.85,2125.03,4889.16,118114.15
1min,Bollinger,bb_period=10|bb_std=1.5,SL100_TP300,3,5,1554,761,793,48.97,-31893.35,0.77,138.26,172.9,34875.93,2291.28,15104.88,118106.65
1min,Bollinger,bb_period=10|bb_std=1.5,SL100_TP300,3,10,1554,761,793,48.97,-31893.35,0.77,138.26,172.9,34875.93,2291.28,15104.88,118106.65
1min,Bollinger,bb_period=10|bb_std=1.5,SL100_TP300,3,14,1554,761,793,48.97,-31893.35,0.77,138.26,172.9,34875.93,2291.28,15104.88,118106.65
2min,Momentum,lookback=3|atr_mult=1.0,SL75_TP200_Tr1.5,1,10,1498,400,1098,26.7,-31894.27,0.41,56.33,49.57,32012.65,2047.74,4853.52,118105.73
1min,Momentum,lookback=5|atr_mult=1.5,SL50_TP100,5,14,958,289,669,30.17,-31894.29,0.79,420.13,229.17,32868.69,2246.37,15519.6,118105.71
3min,Momentum,lookback=8|atr_mult=2.5,SL75_Trail1.5x,5,5,236,62,174,26.27,-31895.47,0.31,232.51,266.15,31962.95,2383.58,3823.2,118104.53
1min,Momentum,lookback=5|atr_mult=2.5,SL75_TP200_Tr1.5,3,5,652,147,505,22.55,-31899.76,0.38,135.27,102.54,32249.32,2199.04,6337.44,118100.24
1min,VWAP_Reversion,vwap_dist=2.5,SL30_TP60,3,14,2031,655,1376,32.25,-31903.31,0.77,167.08,102.72,33995.76,2081.04,19741.32,118096.69
2min,Momentum,lookback=13|atr_mult=2.5,SL100_Trail2x,3,10,557,170,387,30.52,-31908.41,0.57,244.38,189.8,32861.57,2125.49,5414.04,118091.59
1min,Stochastic,k_per=14|d_per=5|ob=80|os_level=20,SL75_Trail1.5x,3,10,734,204,530,27.79,-31909.63,0.44,120.59,106.62,32799.39,2216.36,7134.48,118090.37
5min,Bollinger,bb_period=10|bb_std=2.0,SL100_Trail2x,5,14,332,129,203,38.86,-31911.39,0.61,379.25,398.2,31911.39,2508.12,5378.4,118088.61
2min,Bollinger,bb_period=15|bb_std=1.5,SL30_TP60,3,5,1606,514,1092,32.0,-31912.37,0.71,151.4,100.49,32211.65,2101.44,15610.32,118087.63
2min,Bollinger,bb_period=15|bb_std=1.5,SL30_TP60,3,10,1606,514,1092,32.0,-31912.37,0.71,151.4,100.49,32211.65,2101.44,15610.32,118087.63
2min,Bollinger,bb_period=15|bb_std=1.5,SL30_TP60,3,14,1606,514,1092,32.0,-31912.37,0.71,151.4,100.49,32211.65,2101.44,15610.32,118087.63
2min,VWAP_Reversion,vwap_dist=3.0,SL75_Trail1.5x,3,10,739,225,514,30.45,-31912.91,0.55,176.01,139.13,32435.59,2227.28,7183.08,118087.09
1min,Momentum,lookback=13|atr_mult=1.0,SL75_TP150,5,5,703,206,497,29.3,-31913.29,0.79,565.72,298.69,33779.51,2287.48,11388.6,118086.71
1min,RSI_Reversion,rsi_period=7|rsi_buy=25|rsi_sell=75,SL75_Trail1.5x,5,5,620,195,425,31.45,-31918.4,0.59,233.17,182.09,34069.94,2195.89,10044.0,118081.6
2min,Momentum,lookback=3|atr_mult=2.0,SL75_TP200_Tr1.5,3,14,464,114,350,24.57,-31928.37,0.39,179.72,149.76,32143.2,2201.86,4510.08,118071.63
2min,EMA_Pullback,fast_ema=5|slow_ema=13,SL50_TP150,3,5,1225,278,947,22.69,-31928.94,0.77,378.78,144.91,32789.93,2148.46,11907.0,118071.06
2min,EMA_Pullback,fast_ema=5|slow_ema=13,SL50_TP150,3,10,1225,278,947,22.69,-31928.94,0.77,378.78,144.91,32789.93,2148.46,11907.0,118071.06
2min,EMA_Pullback,fast_ema=5|slow_ema=13,SL50_TP150,3,14,1225,278,947,22.69,-31928.94,0.77,378.78,144.91,32789.93,2148.46,11907.0,118071.06
3min,Bollinger,bb_period=10|bb_std=2.0,SL75_TP200_Tr1.5,3,5,551,159,392,28.86,-31936.14,0.5,199.85,162.53,33446.35,2149.6,5355.72,118063.86
1min,Momentum,lookback=3|atr_mult=1.5,SL50_TP100,5,14,733,213,520,29.06,-31939.6,0.73,415.7,231.7,34400.83,2260.58,11874.6,118060.4
1min,Confluence,rsi_period=7|bb_period=15|fast_ema=5|slow_ema=21,SL50_TP150,5,5,1139,396,743,34.77,-31941.46,0.78,280.27,192.36,39919.27,2262.01,18451.8,118058.54
1min,Confluence,rsi_period=7|bb_period=15|fast_ema=5|slow_ema=21,SL50_TP150,5,10,1139,396,743,34.77,-31941.46,0.78,280.27,192.36,39919.27,2262.01,18451.8,118058.54
1min,Confluence,rsi_period=7|bb_period=15|fast_ema=5|slow_ema=21,SL50_TP150,5,14,1139,396,743,34.77,-31941.46,0.78,280.27,192.36,39919.27,2262.01,18451.8,118058.54
5min,Stochastic,k_per=9|d_per=3|ob=75|os_level=25,SL50_Trail1x,3,10,392,71,321,18.11,-31941.95,0.22,124.04,126.94,31941.95,2100.62,3810.24,118058.05
2min,Momentum,lookback=5|atr_mult=1.0,SL30_TP60,3,5,1502,450,1052,29.96,-31945.49,0.7,166.95,101.78,32390.08,2095.68,14599.44,118054.51
2min,Stochastic,k_per=14|d_per=5|ob=70|os_level=30,SL100_Trail2x,3,10,687,203,484,29.55,-31948.59,0.65,297.22,190.67,31978.98,2280.76,6677.64,118051.41
3min,VWAP_Reversion,vwap_dist=1.5,SL75_TP200_Tr1.5,3,14,652,192,460,29.45,-31949.01,0.58,229.88,165.4,32978.73,2226.95,6337.44,118050.99
1min,RSI_Reversion,rsi_period=7|rsi_buy=20|rsi_sell=80,SL50_TP150_Tr1x,5,5,494,108,386,21.86,-31949.32,0.34,149.74,124.67,32074.76,2216.0,8002.8,118050.68
3min,Momentum,lookback=8|atr_mult=2.0,SL50_TP150_Tr1x,3,10,560,136,424,24.29,-31962.74,0.36,132.25,117.81,31998.94,2136.16,5443.2,118037.26
3min,Stochastic,k_per=9|d_per=5|ob=70|os_level=30,SL50_TP150_Tr1x,3,10,495,107,388,21.62,-31964.36,0.26,106.02,111.62,31964.36,2162.56,4811.4,118035.64
3min,Momentum,lookback=8|atr_mult=2.0,SL50_Trail1x,3,10,558,135,423,24.19,-31965.64,0.36,132.94,118.0,32001.84,2128.7,5423.76,118034.36
1min,Momentum,lookback=5|atr_mult=1.5,SL75_TP150,5,14,717,207,510,28.87,-31970.22,0.77,515.03,271.73,32940.8,2362.6,11615.4,118029.78
3min,Momentum,lookback=5|atr_mult=2.0,SL75_TP200_Tr1.5,5,14,319,98,221,30.72,-31970.8,0.47,283.82,270.52,31970.8,2382.88,5167.8,118029.2
3min,Confluence,rsi_period=7|bb_period=20|fast_ema=5|slow_ema=21,SL75_Trail1.5x,3,5,603,179,424,29.68,-31971.27,0.48,163.87,144.58,31971.27,2191.07,5861.16,118028.73
2min,Momentum,lookback=3|atr_mult=1.0,SL30_TP60,3,14,1493,444,1049,29.74,-31971.95,0.7,166.25,100.84,32972.39,2091.36,14511.96,118028.05
1min,Momentum,lookback=13|atr_mult=1.0,SL75_TP150,5,14,703,203,500,28.88,-31973.23,0.78,568.36,294.7,35966.74,2287.01,11388.6,118026.77
2min,VWAP_Reversion,vwap_dist=1.5,SL100_Trail2x,3,5,755,243,512,32.19,-31973.26,0.67,261.24,186.44,34023.14,2305.82,7338.6,118026.74
2min,Confluence,rsi_period=7|bb_period=15|fast_ema=5|slow_ema=21,SL50_Trail1x,1,10,2064,501,1563,24.27,-31977.59,0.28,24.58,28.34,31993.8,2013.06,6687.36,118022.41
1min,Stochastic,k_per=14|d_per=5|ob=80|os_level=20,SL75_Trail1.5x,3,5,746,204,542,27.35,-31977.99,0.45,127.27,106.9,32876.75,2194.52,7251.12,118022.01
2min,Momentum,lookback=8|atr_mult=1.0,SL30_TP60,5,10,1053,328,725,31.15,-31978.62,0.74,278.11,169.93,33526.42,2157.2,17058.6,118021.38
1min,Bollinger,bb_period=15|bb_std=1.5,SL50_TP150,3,5,1816,758,1058,41.74,-31985.69,0.79,159.85,144.75,35489.34,2162.63,17651.52,118014.31
1min,Bollinger,bb_period=15|bb_std=1.5,SL50_TP150,3,10,1816,758,1058,41.74,-31985.69,0.79,159.85,144.75,35489.34,2162.63,17651.52,118014.31
1min,Bollinger,bb_period=15|bb_std=1.5,SL50_TP150,3,14,1816,758,1058,41.74,-31985.69,0.79,159.85,144.75,35489.34,2162.63,17651.52,118014.31
1min,Bollinger,bb_period=10|bb_std=1.5,SL100_TP200,3,5,1526,750,776,49.15,-31987.15,0.76,136.58,173.23,34483.52,2297.18,14832.72,118012.85
1min,Bollinger,bb_period=10|bb_std=1.5,SL100_TP200,3,10,1526,750,776,49.15,-31987.15,0.76,136.58,173.23,34483.52,2297.18,14832.72,118012.85
1min,Bollinger,bb_period=10|bb_std=1.5,SL100_TP200,3,14,1526,750,776,49.15,-31987.15,0.76,136.58,173.23,34483.52,2297.18,14832.72,118012.85
2min,Momentum,lookback=3|atr_mult=2.0,SL100_Trail2x,3,10,372,97,275,26.08,-31987.72,0.41,231.84,198.09,33339.49,2282.25,3615.84,118012.28
5min,EMA_Pullback,fast_ema=5|slow_ema=13,SL100_Trail2x,3,14,471,118,353,25.05,-31988.51,0.57,360.56,211.15,32353.78,2285.47,4578.12,118011.49
1min,RSI_Reversion,rsi_period=5|rsi_buy=15|rsi_sell=85,SL50_TP150_Tr1x,5,14,544,137,407,25.18,-31992.54,0.35,128.36,121.81,33280.12,2265.92,8812.8,118007.46
5min,VWAP_Reversion,vwap_dist=2.0,SL50_Trail1x,3,10,531,125,406,23.54,-31993.36,0.39,163.44,129.12,32066.26,2127.34,5161.32,118006.64
5min,Momentum,lookback=13|atr_mult=1.5,SL50_Trail1x,3,10,556,123,433,22.12,-31997.5,0.41,181.53,125.46,32260.12,2139.16,5404.32,118002.5
2min,Stochastic,k_per=9|d_per=3|ob=75|os_level=25,SL75_TP150,5,5,523,190,333,36.33,-32017.66,0.76,520.9,393.36,32940.47,2377.2,8472.6,117982.34
2min,Stochastic,k_per=9|d_per=3|ob=75|os_level=25,SL75_TP150,5,10,523,190,333,36.33,-32017.66,0.76,520.9,393.36,32940.47,2377.2,8472.6,117982.34
2min,Stochastic,k_per=9|d_per=3|ob=75|os_level=25,SL75_TP150,5,14,523,190,333,36.33,-32017.66,0.76,520.9,393.36,32940.47,2377.2,8472.6,117982.34
3min,Momentum,lookback=5|atr_mult=1.5,SL100_Trail2x,3,10,405,116,289,28.64,-32019.23,0.47,246.78,209.85,32246.5,2297.93,3936.6,117980.77
3min,Stochastic,k_per=14|d_per=5|ob=70|os_level=30,SL75_Trail1.5x,3,5,460,114,346,24.78,-32022.74,0.43,212.19,162.46,32124.04,2208.32,4471.2,117977.26
1min,Momentum,lookback=8|atr_mult=1.0,SL100_Trail2x,1,5,1874,504,1370,26.89,-32024.31,0.47,56.33,44.1,32097.18,2049.69,6071.76,117975.69
5min,Stochastic,k_per=5|d_per=3|ob=70|os_level=30,SL75_Trail1.5x,3,14,414,100,314,24.15,-32026.73,0.48,297.62,196.78,32074.22,2107.17,4024.08,117973.27
2min,VWAP_Reversion,vwap_dist=1.0,SL30_TP60,3,10,1747,546,1201,31.25,-32031.84,0.74,167.28,102.72,33833.52,2083.92,16980.84,117968.16
2min,Stochastic,k_per=14|d_per=5|ob=80|os_level=20,SL75_TP200_Tr1.5,5,5,394,115,279,29.19,-32038.01,0.54,329.94,250.83,37806.51,2377.2,6382.8,117961.99
5min,EMA_Pullback,fast_ema=8|slow_ema=21,SL50_TP100,5,5,582,168,414,28.87,-32043.43,0.71,476.15,270.62,33121.01,2233.2,9428.4,117956.57
5min,EMA_Pullback,fast_ema=8|slow_ema=21,SL50_TP100,5,10,582,168,414,28.87,-32043.43,0.71,476.15,270.62,33121.01,2233.2,9428.4,117956.57
5min,EMA_Pullback,fast_ema=8|slow_ema=21,SL50_TP100,5,14,582,168,414,28.87,-32043.43,0.71,476.15,270.62,33121.01,2233.2,9428.4,117956.57
3min,Confluence,rsi_period=14|bb_period=20|fast_ema=8|slow_ema=34,SL50_Trail1x,3,5,560,123,437,21.96,-32052.67,0.24,83.74,96.92,32052.67,2141.76,5443.2,117947.33
2min,Confluence,rsi_period=14|bb_period=20|fast_ema=8|slow_ema=34,SL100_Trail2x,3,10,686,230,456,33.53,-32052.93,0.56,178.51,160.33,32622.97,2295.97,6667.92,117947.07
1min,Momentum,lookback=13|atr_mult=2.0,SL75_Trail1.5x,1,5,1755,441,1314,25.13,-32053.84,0.32,33.53,35.65,32068.84,2066.42,5686.2,117946.16
3min,Stochastic,k_per=9|d_per=5|ob=70|os_level=30,SL50_TP150_Tr1x,3,5,502,105,397,20.92,-32068.84,0.26,106.39,108.92,32068.84,2098.12,4879.44,117931.16
2min,Stochastic,k_per=5|d_per=3|ob=75|os_level=25,SL50_TP100,5,5,591,190,401,32.15,-32069.19,0.71,403.59,271.2,33744.6,2266.39,9574.2,117930.81
2min,Stochastic,k_per=5|d_per=3|ob=75|os_level=25,SL50_TP100,5,10,591,190,401,32.15,-32069.19,0.71,403.59,271.2,33744.6,2266.39,9574.2,117930.81
2min,Stochastic,k_per=5|d_per=3|ob=75|os_level=25,SL50_TP100,5,14,591,190,401,32.15,-32069.19,0.71,403.59,271.2,33744.6,2266.39,9574.2,117930.81
